Running for COO Matrix Size: 2048 x 2048 Running for Vector Size : 2048 For each PPN we made 5 time measurements and each value presented on the following table are the median of them Times in milliseconds

PPN, Total Time Bcast, Total Time MPI_Send, Total Time MPI_Recv, Computation Total Time, Slowest Process Time
97, 0.077962875366, 137.064933776855, 7715.757131576538, 3.483533859253, 165.998935699463
99, 0.113010406494, 153.950929641724, 9648.900270462036, 3.489017486572, 178.368091583252
101, 0.093936920166, 127.979993820190, 6398.948431015015, 3.507375717163, 134.754180908203
103, 0.087976455688, 217.666149139404, 11073.243141174316, 3.358602523804, 226.212024688721
105, 0.087022781372, 146.350860595703, 8467.471122741699, 3.470420837402, 155.240058898926
107, 0.081062316895, 152.539014816284, 8034.318685531616, 3.397464752197, 162.322998046875
109, 0.095129013062, 141.868829727173, 8417.564868927002, 3.546953201294, 154.632091522217
111, 0.108003616333, 139.986991882324, 8065.750122070312, 3.489494323730, 150.423049926758
113, 0.092983245850, 166.033029556274, 8901.688098907471, 3.525733947754, 174.046039581299
115, 0.099182128906, 140.965938568115, 8688.907384872437, 3.479242324829, 149.059057235718
117, 2.213954925537, 125.116109848022, 6992.910146713257, 3.543376922607, 138.381958007812
119, 0.091075897217, 165.457010269165, 9025.014400482178, 3.453493118286, 173.043012619019
121, 0.098943710327, 206.755161285400, 15302.939176559448, 3.546714782715, 213.788986206055
123, 0.084161758423, 185.371875762939, 10537.323236465454, 3.475189208984, 200.011968612671
125, 0.094890594482, 177.642107009888, 12472.734689712524, 3.582715988159, 188.853025436401
127, 0.077009201050, 169.754981994629, 9838.453054428101, 3.605127334595, 173.912048339844
