Allocated computing node: compute-641-6
Eth Network
Running for COO Matrix Size: 4096 x 4096
Running for Vector Size : 4096
Running 3 * ppn: 52 processes
Running each process with: 2 threads OpenMP
0.442981719971, 498.810052871704, 12013.551950454712, 530.332088470459, 498.955965042114
0.401020050049, 1324.297189712524, 40619.385242462158, 2071.346044540405, 1378.626108169556
0.406026840210, 552.583932876587, 15440.945625305176, 686.461925506592, 552.711009979248
Running each process with: 4 threads OpenMP
0.427007675171, 17180.963039398193, 635492.778778076172, 49287.599325180054, 17199.904918670654
0.373840332031, 8414.901971817017, 291697.467803955078, 24634.464979171753, 8484.061956405640
0.406980514526, 7864.129066467285, 231369.168043136597, 21705.188989639282, 7958.389997482300
Running each process with: 6 threads OpenMP
0.401973724365, 27560.918092727661, 1026779.250621795654, 119523.955821990967, 27749.035120010376
0.386953353882, 24559.353828430176, 860833.171129226685, 100871.095180511475, 24702.883958816528
0.375986099243, 28908.344984054565, 956606.562614440918, 119812.153339385986, 29068.216085433960
Running each process with: 8 threads OpenMP
0.391006469727, 47883.660078048706, 1598935.763835906982, 277817.990779876709, 48042.587041854858
0.370025634766, 45977.823019027710, 1554989.999055862427, 266672.201871871948, 46127.273082733154
0.352859497070, 33200.182199478149, 967813.861370086670, 183119.923353195190, 33359.580039978027
Running each process with: 10 threads OpenMP
0.379800796509, 51283.649921417236, 1542547.240018844604, 386493.314027786255, 51553.661823272705
0.388145446777, 63790.594100952148, 1964967.484712600708, 482906.385183334351, 64079.912900924683
0.350952148438, 55001.749992370605, 1676053.877115249634, 440918.519496917725, 55242.753028869629
Running each process with: 12 threads OpenMP
0.426054000854, 60480.448007583618, 1795940.137863159180, 630714.819192886353, 60852.185964584351
0.345945358276, 69854.420185089111, 2068232.256650924683, 702668.686151504517, 70284.080982208252
0.411987304688, 72172.389984130859, 2168609.301090240479, 707754.975318908691, 72565.248966217041
Running each process with: 14 threads OpenMP
0.436067581177, 74557.227134704590, 2173650.539636611938, 923533.579826354980, 75066.864967346191
0.383853912354, 68765.324115753174, 1987763.015985488892, 852285.297870635986, 69725.119829177856
0.437021255493, 79349.594116210938, 2313426.143646240234, 939885.218858718872, 80195.421934127808
Running each process with: 16 threads OpenMP
0.355005264282, 89515.148878097534, 2563665.634632110596, 1236486.686468124390, 90579.751014709473
0.447988510132, 90768.537998199463, 2617295.192241668701, 1256771.462440490723, 91670.594930648804
0.351905822754, 88312.796115875244, 2517397.685766220093, 1204756.801366806030, 88559.824943542480
Running each process with: 18 threads OpenMP
0.407934188843, 98860.095024108887, 2758713.892459869385, 1525378.551483154297, 99624.526977539062
0.395059585571, 99788.558959960938, 2805933.767557144165, 1495708.784103393555, 100155.709981918335
0.380039215088, 94704.630136489868, 2648269.701242446899, 1464522.699117660522, 95489.991188049316
Running each process with: 20 threads OpenMP
0.422000885010, 103854.147195816040, 2875502.398252487183, 1786571.870803833008, 104318.691015243530
0.411987304688, 102019.737005233765, 2859674.332857131958, 1784684.277772903442, 102859.834194183350
0.377178192139, 106542.855978012085, 2943703.489065170288, 1842651.406764984131, 107451.376199722290
Running each process with: 22 threads OpenMP
0.408887863159, 114601.855993270874, 3173095.216751098633, 2164917.566061019897, 115232.880830764771
0.386953353882, 113922.487974166870, 3176920.069694519043, 2172324.151277542114, 114684.503078460693
0.404119491577, 112350.573062896729, 3105406.898975372314, 2154156.806945800781, 113299.297094345093
Running each process with: 24 threads OpenMP
0.467061996460, 121022.815942764282, 3384609.937429428101, 2513901.158094406128, 121839.585065841675
0.379085540771, 119214.207172393799, 3315904.562473297119, 2486844.816923141479, 120202.407121658325
0.403165817261, 122120.395183563232, 3435526.307106018066, 2509349.905490875244, 122939.026117324829
Running each process with: 26 threads OpenMP
0.468969345093, 126457.730054855347, 3477398.707628250122, 2869158.946990966797, 127175.453901290894
0.408172607422, 124544.900894165039, 3433416.457653045654, 2783643.247365951538, 125269.853115081787
0.329971313477, 123939.716100692749, 3402978.704452514648, 2801669.162511825562, 124984.464168548584
Running each process with: 28 threads OpenMP
0.398874282837, 132448.453903198242, 3669283.115386962891, 3277380.882740020752, 133845.733880996704
0.451087951660, 129450.130939483643, 3566852.927923202515, 3199591.364383697510, 130358.052968978882
0.391006469727, 131722.543001174927, 3612146.549463272095, 3205082.790613174438, 132716.096162796021
Running each process with: 30 threads OpenMP
0.424861907959, 139202.718973159790, 3865730.157852172852, 3631370.383024215698, 140436.818122863770
0.400066375732, 134384.700059890747, 3775386.436700820923, 3587483.160495758057, 135349.795818328857
0.486850738525, 137478.682994842529, 3746348.427295684814, 3612027.446746826172, 138435.253143310547
Running each process with: 32 threads OpenMP
0.406026840210, 139768.599987030029, 3854849.062681198120, 4061338.152408599854, 141136.257886886597
0.406026840210, 145014.455795288086, 3926935.082912445068, 4005571.072816848755, 145833.663940429688
0.399112701416, 141364.236116409302, 3841998.374938964844, 4064106.681346893311, 142247.204065322876
Running 3 * ppn: 54 processes
Running each process with: 2 threads OpenMP
0.397920608521, 1384.700059890747, 51139.421939849854, 2044.936895370483, 1386.273860931396
0.401020050049, 554.736852645874, 14281.721115112305, 577.125310897827, 554.857969284058
0.427007675171, 731.449127197266, 17004.173278808594, 832.597017288208, 741.756200790405
Running each process with: 4 threads OpenMP
0.363111495972, 7605.077981948853, 253144.462347030640, 20286.361455917358, 7614.912986755371
0.422954559326, 7504.796028137207, 264136.978864669800, 19540.222883224487, 7568.120956420898
0.416994094849, 6071.802854537964, 218813.133001327515, 15062.814235687256, 6071.971893310547
Running each process with: 6 threads OpenMP
